event_type,amount,ip_address,is_fraud,tx_count_1h,amount_avg_1h,amount_vs_avg,hour_of_day
LOGIN_FAILED,0.00,192.168.1.99,1,3,0.000000,0.0,7
LOGIN_FAILED,0.00,192.168.1.99,1,4,0.000000,0.0,7
LOGIN_FAILED,0.00,192.168.1.99,1,5,0.000000,0.0,7
LOGIN_FAILED,0.00,192.168.1.99,1,6,0.000000,0.0,7
LOGIN_FAILED,0.00,192.168.1.99,1,7,0.000000,0.0,7
LOGIN_SUCCESS,0.00,192.168.1.99,1,8,0.000000,0.0,7
TRANSFER,99000.00,192.168.1.99,1,9,11000.000000,9.0,7
TRANSFER,405724413.08,192.168.1.99,1,10,40582341.308000,9.99756051531752,7
TRANSFER,50000.00,192.168.1.99,1,11,36897583.007273,0.001355102310906,7
LOGOUT,0.00,192.168.1.99,1,12,33822784.423333,0.0,7
LOGIN,0.00,172.16.64.250,0,1,0.000000,0.0,3
VIEW_BALANCE,0.00,172.16.64.250,0,2,0.000000,0.0,3
TRANSFER,6157917.19,172.16.64.250,0,3,2052639.063333,3.000000000000487,3
LOGOUT,0.00,172.16.64.250,0,4,1539479.297500,0.0,3
LOGIN,0.00,172.16.157.33,0,1,0.000000,0.0,14
VIEW_BALANCE,0.00,172.16.157.33,0,2,0.000000,0.0,14
TRANSFER,369121.57,172.16.157.33,0,3,123040.523333,3.0000000000081273,14
LOGOUT,0.00,172.16.157.33,0,4,92280.392500,0.0,14
LOGIN,0.00,172.16.124.79,0,1,0.000000,0.0,20
VIEW_BALANCE,0.00,172.16.124.79,0,2,0.000000,0.0,20
WITHDRAW,2841338.24,172.16.124.79,0,3,947112.746667,2.9999999999989444,20
LOGOUT,0.00,172.16.124.79,0,4,710334.560000,0.0,20
LOGIN,0.00,172.16.100.84,0,1,0.000000,0.0,6
VIEW_BALANCE,0.00,172.16.100.84,0,2,0.000000,0.0,6
WITHDRAW,1373176.75,172.16.100.84,0,3,457725.583333,3.000000000002185,6
LOGOUT,0.00,172.16.100.84,0,4,343294.187500,0.0,6
LOGIN,0.00,172.16.8.196,0,5,274635.350000,0.0,7
VIEW_BALANCE,0.00,172.16.8.196,0,6,228862.791667,0.0,7
TRANSFER,10363236.90,172.16.8.196,0,7,1676630.521429,6.18099024653766,7
LOGOUT,0.00,172.16.8.196,0,8,1467051.706250,0.0,7
LOGIN,0.00,172.16.185.169,0,1,0.000000,0.0,12
VIEW_BALANCE,0.00,172.16.185.169,0,2,0.000000,0.0,12
WITHDRAW,166221.70,172.16.185.169,0,3,55407.233333,3.0000000000180482,12
LOGOUT,0.00,172.16.185.169,0,4,41555.425000,0.0,12
LOGIN,0.00,172.16.20.131,0,1,0.000000,0.0,16
VIEW_BALANCE,0.00,172.16.20.131,0,2,0.000000,0.0,16
WITHDRAW,782553.86,172.16.20.131,0,3,260851.286667,2.9999999999961666,16
LOGOUT,0.00,172.16.20.131,0,4,195638.465000,0.0,16
LOGIN,0.00,172.16.195.207,0,1,0.000000,0.0,2
VIEW_BALANCE,0.00,172.16.195.207,0,2,0.000000,0.0,2
WITHDRAW,1310360.23,172.16.195.207,0,3,436786.743333,3.0000000000022893,2
LOGOUT,0.00,172.16.195.207,0,4,327590.057500,0.0,2
LOGIN,0.00,172.16.132.73,0,1,0.000000,0.0,12
VIEW_BALANCE,0.00,172.16.132.73,0,2,0.000000,0.0,12
TRANSFER,8827770.81,172.16.132.73,0,3,2942590.270000,3.0,12
LOGOUT,0.00,172.16.132.73,0,4,2206942.702500,0.0,12
LOGIN_FAILED,0.00,192.168.1.99,1,1,0.000000,0.0,17
LOGIN_FAILED,0.00,192.168.1.99,1,2,0.000000,0.0,17
LOGIN_FAILED,0.00,192.168.1.99,1,3,0.000000,0.0,17
LOGIN_FAILED,0.00,192.168.1.99,1,4,0.000000,0.0,17
LOGIN_FAILED,0.00,192.168.1.99,1,5,0.000000,0.0,17
LOGIN_FAILED,0.00,192.168.1.99,1,6,0.000000,0.0,17
LOGIN_SUCCESS,0.00,192.168.1.99,1,7,0.000000,0.0,17
TRANSFER,377727334.08,192.168.1.99,1,8,47215916.760000,8.0,17
TRANSFER,499999.00,192.168.1.99,1,9,42025259.231111,0.0118975827668388,17
LOGOUT,0.00,192.168.1.99,1,10,37822733.308000,0.0,17
LOGIN,0.00,172.16.114.160,0,1,0.000000,0.0,20
VIEW_BALANCE,0.00,172.16.114.160,0,2,0.000000,0.0,20
TRANSFER,15740870.80,172.16.114.160,0,3,5246956.933333,3.0000000000001905,20
LOGOUT,0.00,172.16.114.160,0,4,3935217.700000,0.0,20
LOGIN,0.00,172.16.197.50,0,5,3148174.160000,0.0,21
VIEW_BALANCE,0.00,172.16.197.50,0,6,2623478.466667,0.0,21
WITHDRAW,3538902.79,172.16.197.50,0,7,2754253.370000,1.2848864336689547,21
LOGOUT,0.00,172.16.197.50,0,8,2409971.698750,0.0,21
LOGIN_FAILED,0.00,192.168.1.99,1,1,0.000000,0.0,0
LOGIN_FAILED,0.00,192.168.1.99,1,2,0.000000,0.0,0
LOGIN_FAILED,0.00,192.168.1.99,1,3,0.000000,0.0,0
LOGIN_SUCCESS,0.00,192.168.1.99,1,4,0.000000,0.0,0
TRANSFER,462509793.04,192.168.1.99,1,5,92501958.608000,5.0,0
LOGOUT,0.00,192.168.1.99,1,6,77084965.506667,0.0,0
LOGIN,0.00,172.16.30.178,0,1,0.000000,0.0,6
VIEW_BALANCE,0.00,172.16.30.178,0,2,0.000000,0.0,6
WITHDRAW,4017325.15,172.16.30.178,0,3,1339108.383333,3.000000000000747,6
LOGOUT,0.00,172.16.30.178,0,4,1004331.287500,0.0,6
LOGIN,0.00,172.16.68.188,0,1,0.000000,0.0,16
VIEW_BALANCE,0.00,172.16.68.188,0,2,0.000000,0.0,16
WITHDRAW,2176845.87,172.16.68.188,0,3,725615.290000,3.0,16
LOGOUT,0.00,172.16.68.188,0,4,544211.467500,0.0,16
LOGIN,0.00,172.16.48.193,0,1,0.000000,0.0,19
VIEW_BALANCE,0.00,172.16.48.193,0,2,0.000000,0.0,19
TRANSFER,817089.64,172.16.48.193,0,3,272363.213333,3.0000000000036717,19
LOGOUT,0.00,172.16.48.193,0,4,204272.410000,0.0,19
LOGIN,0.00,172.16.80.39,0,1,0.000000,0.0,11
VIEW_BALANCE,0.00,172.16.80.39,0,2,0.000000,0.0,11
WITHDRAW,4200965.73,172.16.80.39,0,3,1400321.910000,3.0,11
LOGOUT,0.00,172.16.80.39,0,4,1050241.432500,0.0,11
LOGIN,0.00,172.16.41.25,0,1,0.000000,0.0,0
VIEW_BALANCE,0.00,172.16.41.25,0,2,0.000000,0.0,0
TRANSFER,9436288.83,172.16.41.25,0,3,3145429.610000,3.0,0
LOGOUT,0.00,172.16.41.25,0,4,2359072.207500,0.0,0
LOGIN,0.00,172.16.119.229,0,1,0.000000,0.0,4
VIEW_BALANCE,0.00,172.16.119.229,0,2,0.000000,0.0,4
WITHDRAW,1624268.54,172.16.119.229,0,3,541422.846667,2.999999999998153,4
LOGOUT,0.00,172.16.119.229,0,4,406067.135000,0.0,4
LOGIN,0.00,172.16.107.150,0,1,0.000000,0.0,12
VIEW_BALANCE,0.00,172.16.107.150,0,2,0.000000,0.0,12
WITHDRAW,1120315.99,172.16.107.150,0,3,373438.663333,3.000000000002678,12
LOGOUT,0.00,172.16.107.150,0,4,280078.997500,0.0,12
LOGIN,0.00,172.16.219.196,0,1,0.000000,0.0,18
VIEW_BALANCE,0.00,172.16.219.196,0,2,0.000000,0.0,18
WITHDRAW,878748.32,172.16.219.196,0,3,292916.106667,2.9999999999965863,18
LOGOUT,0.00,172.16.219.196,0,4,219687.080000,0.0,18
LOGIN,0.00,172.16.24.45,0,1,0.000000,0.0,19
VIEW_BALANCE,0.00,172.16.24.45,0,2,0.000000,0.0,19
WITHDRAW,1273796.23,172.16.24.45,0,3,424598.743333,3.000000000002355,19
LOGOUT,0.00,172.16.24.45,0,4,318449.057500,0.0,19
LOGIN,0.00,172.16.148.170,0,1,0.000000,0.0,21
VIEW_BALANCE,0.00,172.16.148.170,0,2,0.000000,0.0,21
TRANSFER,557005.58,172.16.148.170,0,3,185668.526667,2.999999999994614,21
LOGOUT,0.00,172.16.148.170,0,4,139251.395000,0.0,21
LOGIN,0.00,172.16.103.178,0,1,0.000000,0.0,0
VIEW_BALANCE,0.00,172.16.103.178,0,2,0.000000,0.0,0
TRANSFER,2560374.03,172.16.103.178,0,3,853458.010000,3.0,0
LOGOUT,0.00,172.16.103.178,0,4,640093.507500,0.0,0
LOGIN,0.00,172.16.9.62,0,1,0.000000,0.0,18
VIEW_BALANCE,0.00,172.16.9.62,0,2,0.000000,0.0,18
TRANSFER,10466638.24,172.16.9.62,0,3,3488879.413333,3.0000000000002864,18
LOGOUT,0.00,172.16.9.62,0,4,2616659.560000,0.0,18
LOGIN_FAILED,0.00,203.0.113.42,1,1,0.000000,0.0,6
LOGIN_FAILED,0.00,203.0.113.42,1,2,0.000000,0.0,6
LOGIN_SUCCESS,0.00,203.0.113.42,1,3,0.000000,0.0,6
TRANSFER,122589663.61,203.0.113.42,1,4,30647415.902500,4.0,6
LOGOUT,0.00,203.0.113.42,1,5,24517932.722000,0.0,6
LOGIN,0.00,172.16.11.105,0,1,0.000000,0.0,15
VIEW_BALANCE,0.00,172.16.11.105,0,2,0.000000,0.0,15
WITHDRAW,4683059.61,172.16.11.105,0,3,1561019.870000,3.0,15
LOGOUT,0.00,172.16.11.105,0,4,1170764.902500,0.0,15
LOGIN,0.00,172.16.231.67,0,1,0.000000,0.0,20
VIEW_BALANCE,0.00,172.16.231.67,0,2,0.000000,0.0,20
WITHDRAW,1932100.00,172.16.231.67,0,3,644033.333333,3.0000000000015525,20
LOGOUT,0.00,172.16.231.67,0,4,483025.000000,0.0,20
LOGIN,0.00,172.16.142.205,0,1,0.000000,0.0,22
VIEW_BALANCE,0.00,172.16.142.205,0,2,0.000000,0.0,22
TRANSFER,18915074.78,172.16.142.205,0,3,6305024.926667,2.9999999999998415,22
LOGOUT,0.00,172.16.142.205,0,4,4728768.695000,0.0,22
LOGIN,0.00,172.16.234.218,0,1,0.000000,0.0,3
VIEW_BALANCE,0.00,172.16.234.218,0,2,0.000000,0.0,3
TRANSFER,19927138.41,172.16.234.218,0,3,6642379.470000,3.0,3
LOGOUT,0.00,172.16.234.218,0,4,4981784.602500,0.0,3
LOGIN,0.00,172.16.14.136,0,1,0.000000,0.0,10
VIEW_BALANCE,0.00,172.16.14.136,0,2,0.000000,0.0,10
TRANSFER,14382848.98,172.16.14.136,0,3,4794282.993333,3.0000000000002087,10
LOGOUT,0.00,172.16.14.136,0,4,3595712.245000,0.0,10
LOGIN,0.00,172.16.247.53,0,5,2876569.796000,0.0,11
VIEW_BALANCE,0.00,172.16.247.53,0,6,2397141.496667,0.0,11
WITHDRAW,4838185.63,172.16.247.53,0,7,2745862.087143,1.761991489905456,11
LOGOUT,0.00,172.16.247.53,0,8,2402629.326250,0.0,11
LOGIN,0.00,172.16.240.161,0,1,0.000000,0.0,1
VIEW_BALANCE,0.00,172.16.240.161,0,2,0.000000,0.0,1
WITHDRAW,3667053.18,172.16.240.161,0,3,1222351.060000,3.0,1
LOGOUT,0.00,172.16.240.161,0,4,916763.295000,0.0,1
LOGIN,0.00,172.16.93.93,0,1,0.000000,0.0,15
VIEW_BALANCE,0.00,172.16.93.93,0,2,0.000000,0.0,15
TRANSFER,15976665.92,172.16.93.93,0,3,5325555.306667,2.999999999999812,15
LOGOUT,0.00,172.16.93.93,0,4,3994166.480000,0.0,15
LOGIN,0.00,172.16.190.177,0,1,0.000000,0.0,17
VIEW_BALANCE,0.00,172.16.190.177,0,2,0.000000,0.0,17
TRANSFER,13886317.96,172.16.190.177,0,3,4628772.653333,3.000000000000216,17
LOGOUT,0.00,172.16.190.177,0,4,3471579.490000,0.0,17
LOGIN,0.00,172.16.94.65,0,1,0.000000,0.0,2
VIEW_BALANCE,0.00,172.16.94.65,0,2,0.000000,0.0,2
TRANSFER,4285108.90,172.16.94.65,0,3,1428369.633333,3.0000000000007,2
LOGOUT,0.00,172.16.94.65,0,4,1071277.225000,0.0,2
LOGIN,0.00,172.16.227.57,0,1,0.000000,0.0,7
VIEW_BALANCE,0.00,172.16.227.57,0,2,0.000000,0.0,7
TRANSFER,9159888.93,172.16.227.57,0,3,3053296.310000,3.0,7
LOGOUT,0.00,172.16.227.57,0,4,2289972.232500,0.0,7
LOGIN,0.00,172.16.64.181,0,1,0.000000,0.0,20
VIEW_BALANCE,0.00,172.16.64.181,0,2,0.000000,0.0,20
WITHDRAW,1586727.06,172.16.64.181,0,3,528909.020000,3.0,20
LOGOUT,0.00,172.16.64.181,0,4,396681.765000,0.0,20
LOGIN,0.00,172.16.72.40,0,1,0.000000,0.0,1
VIEW_BALANCE,0.00,172.16.72.40,0,2,0.000000,0.0,1
TRANSFER,7865485.50,172.16.72.40,0,3,2621828.500000,3.0,1
LOGOUT,0.00,172.16.72.40,0,4,1966371.375000,0.0,1
LOGIN,0.00,172.16.20.4,0,1,0.000000,0.0,11
VIEW_BALANCE,0.00,172.16.20.4,0,2,0.000000,0.0,11
WITHDRAW,652538.48,172.16.20.4,0,3,217512.826667,2.999999999995403,11
LOGOUT,0.00,172.16.20.4,0,4,163134.620000,0.0,11
LOGIN,0.00,172.16.124.105,0,1,0.000000,0.0,19
VIEW_BALANCE,0.00,172.16.124.105,0,2,0.000000,0.0,19
TRANSFER,19682933.09,172.16.124.105,0,3,6560977.696667,2.9999999999998477,19
LOGOUT,0.00,172.16.124.105,0,4,4920733.272500,0.0,19
LOGIN,0.00,172.16.85.91,0,1,0.000000,0.0,0
VIEW_BALANCE,0.00,172.16.85.91,0,2,0.000000,0.0,0
TRANSFER,16750582.25,172.16.85.91,0,3,5583527.416667,2.999999999999821,0
LOGOUT,0.00,172.16.85.91,0,4,4187645.562500,0.0,0
LOGIN,0.00,172.16.240.183,0,1,0.000000,0.0,2
VIEW_BALANCE,0.00,172.16.240.183,0,2,0.000000,0.0,2
TRANSFER,11399773.44,172.16.240.183,0,3,3799924.480000,3.0,2
LOGOUT,0.00,172.16.240.183,0,4,2849943.360000,0.0,2
LOGIN,0.00,172.16.183.129,0,1,0.000000,0.0,14
VIEW_BALANCE,0.00,172.16.183.129,0,2,0.000000,0.0,14
WITHDRAW,3884040.56,172.16.183.129,0,3,1294680.186667,2.9999999999992277,14
LOGOUT,0.00,172.16.183.129,0,4,971010.140000,0.0,14
LOGIN,0.00,172.16.27.191,0,1,0.000000,0.0,17
VIEW_BALANCE,0.00,172.16.27.191,0,2,0.000000,0.0,17
WITHDRAW,3417693.46,172.16.27.191,0,3,1139231.153333,3.000000000000878,17
LOGOUT,0.00,172.16.27.191,0,4,854423.365000,0.0,17
LOGIN,0.00,172.16.3.67,0,1,0.000000,0.0,18
VIEW_BALANCE,0.00,172.16.3.67,0,2,0.000000,0.0,18
WITHDRAW,636565.41,172.16.3.67,0,3,212188.470000,3.0,18
LOGOUT,0.00,172.16.3.67,0,4,159141.352500,0.0,18
LOGIN,0.00,172.16.192.155,0,1,0.000000,0.0,0
VIEW_BALANCE,0.00,172.16.192.155,0,2,0.000000,0.0,0
WITHDRAW,3090050.11,172.16.192.155,0,3,1030016.703333,3.000000000000971,0
LOGOUT,0.00,172.16.192.155,0,4,772512.527500,0.0,0
LOGIN,0.00,172.16.4.57,0,1,0.000000,0.0,11
VIEW_BALANCE,0.00,172.16.4.57,0,2,0.000000,0.0,11
WITHDRAW,1777709.02,172.16.4.57,0,3,592569.673333,3.0000000000016875,11
LOGOUT,0.00,172.16.4.57,0,4,444427.255000,0.0,11
LOGIN,0.00,172.16.195.164,0,1,0.000000,0.0,21
VIEW_BALANCE,0.00,172.16.195.164,0,2,0.000000,0.0,21
TRANSFER,4858472.38,172.16.195.164,0,3,1619490.793333,3.0000000000006173,21
LOGOUT,0.00,172.16.195.164,0,4,1214618.095000,0.0,21
LOGIN,0.00,172.16.2.48,0,1,0.000000,0.0,0
VIEW_BALANCE,0.00,172.16.2.48,0,2,0.000000,0.0,0
WITHDRAW,3971595.57,172.16.2.48,0,3,1323865.190000,3.0,0
LOGOUT,0.00,172.16.2.48,0,4,992898.892500,0.0,0
LOGIN_FAILED,0.00,203.0.113.42,1,1,0.000000,0.0,14
LOGIN_SUCCESS,0.00,203.0.113.42,1,2,0.000000,0.0,14
TRANSFER,99000.00,203.0.113.42,1,3,33000.000000,3.0,14
TRANSFER,370202635.94,203.0.113.42,1,4,92575408.985000,3.998930601537866,14
TRANSFER,429227157.92,203.0.113.42,1,5,159905758.772000,2.6842507813118175,14
TRANSFER,99000.00,203.0.113.42,1,6,133271298.976667,7.428456146235E-4,14
LOGOUT,0.00,203.0.113.42,1,7,114232541.980000,0.0,14
LOGIN,0.00,172.16.167.89,0,8,99953474.232500,0.0,15
VIEW_BALANCE,0.00,172.16.167.89,0,9,88847532.651111,0.0,15
WITHDRAW,4953049.19,172.16.167.89,0,10,80458084.305000,0.0615606154780421,15
LOGOUT,0.00,172.16.167.89,0,11,73143713.004545,0.0,15
LOGIN,0.00,172.16.105.36,0,12,67048403.587500,0.0,15
VIEW_BALANCE,0.00,172.16.105.36,0,13,61890834.080769,0.0,15
WITHDRAW,460136.82,172.16.105.36,0,14,57502927.133571,0.0080019721245002,15
LOGOUT,0.00,172.16.105.36,0,15,53669398.658000,0.0,15
LOGIN,0.00,172.16.105.212,0,1,0.000000,0.0,11
VIEW_BALANCE,0.00,172.16.105.212,0,2,0.000000,0.0,11
TRANSFER,10579582.44,172.16.105.212,0,3,3526527.480000,3.0,12
LOGOUT,0.00,172.16.105.212,0,4,2644895.610000,0.0,12
LOGIN,0.00,172.16.187.247,0,1,0.000000,0.0,15
VIEW_BALANCE,0.00,172.16.187.247,0,2,0.000000,0.0,15
TRANSFER,3085902.65,172.16.187.247,0,3,1028634.216667,2.999999999999028,15
LOGOUT,0.00,172.16.187.247,0,4,771475.662500,0.0,15
LOGIN,0.00,172.16.104.15,0,1,0.000000,0.0,19
VIEW_BALANCE,0.00,172.16.104.15,0,2,0.000000,0.0,19
WITHDRAW,3240798.75,172.16.104.15,0,3,1080266.250000,3.0,19
LOGOUT,0.00,172.16.104.15,0,4,810199.687500,0.0,19
LOGIN,0.00,172.16.27.108,0,1,0.000000,0.0,20
VIEW_BALANCE,0.00,172.16.27.108,0,2,0.000000,0.0,20
TRANSFER,18052791.51,172.16.27.108,0,3,6017597.170000,3.0,20
LOGOUT,0.00,172.16.27.108,0,4,4513197.877500,0.0,20
LOGIN_FAILED,0.00,192.168.1.99,1,1,0.000000,0.0,2
LOGIN_FAILED,0.00,192.168.1.99,1,2,0.000000,0.0,2
LOGIN_FAILED,0.00,192.168.1.99,1,3,0.000000,0.0,2
LOGIN_FAILED,0.00,192.168.1.99,1,4,0.000000,0.0,2
LOGIN_FAILED,0.00,192.168.1.99,1,5,0.000000,0.0,2
LOGIN_FAILED,0.00,192.168.1.99,1,6,0.000000,0.0,2
LOGIN_SUCCESS,0.00,192.168.1.99,1,7,0.000000,0.0,2
TRANSFER,99000.00,192.168.1.99,1,8,12375.000000,8.0,2
LOGOUT,0.00,192.168.1.99,1,9,11000.000000,0.0,2
LOGIN,0.00,172.16.252.15,0,1,0.000000,0.0,7
VIEW_BALANCE,0.00,172.16.252.15,0,2,0.000000,0.0,7
TRANSFER,15021519.14,172.16.252.15,0,3,5007173.046667,2.9999999999998,7
LOGOUT,0.00,172.16.252.15,0,4,3755379.785000,0.0,7
LOGIN,0.00,172.16.18.111,0,1,0.000000,0.0,17
VIEW_BALANCE,0.00,172.16.18.111,0,2,0.000000,0.0,17
TRANSFER,9620445.94,172.16.18.111,0,3,3206815.313333,3.0000000000003118,17
LOGOUT,0.00,172.16.18.111,0,4,2405111.485000,0.0,17
LOGIN,0.00,172.16.248.37,0,1,0.000000,0.0,21
VIEW_BALANCE,0.00,172.16.248.37,0,2,0.000000,0.0,21
WITHDRAW,2840996.51,172.16.248.37,0,3,946998.836667,2.999999999998944,21
LOGOUT,0.00,172.16.248.37,0,4,710249.127500,0.0,21
LOGIN,0.00,172.16.119.61,0,1,0.000000,0.0,23
VIEW_BALANCE,0.00,172.16.119.61,0,2,0.000000,0.0,23
WITHDRAW,310051.60,172.16.119.61,0,3,103350.533333,3.000000000009676,23
LOGOUT,0.00,172.16.119.61,0,4,77512.900000,0.0,23
LOGIN,0.00,172.16.132.101,0,1,0.000000,0.0,2
VIEW_BALANCE,0.00,172.16.132.101,0,2,0.000000,0.0,2
WITHDRAW,859761.09,172.16.132.101,0,3,286587.030000,3.0,2
LOGOUT,0.00,172.16.132.101,0,4,214940.272500,0.0,2
LOGIN,0.00,172.16.230.122,0,1,0.000000,0.0,23
VIEW_BALANCE,0.00,172.16.230.122,0,2,0.000000,0.0,23
TRANSFER,12008417.28,172.16.230.122,0,3,4002805.760000,3.0,23
LOGOUT,0.00,172.16.230.122,0,4,3002104.320000,0.0,23
LOGIN,0.00,172.16.1.221,0,1,0.000000,0.0,11
VIEW_BALANCE,0.00,172.16.1.221,0,2,0.000000,0.0,11
WITHDRAW,4674429.60,172.16.1.221,0,3,1558143.200000,3.0,11
LOGOUT,0.00,172.16.1.221,0,4,1168607.400000,0.0,11
LOGIN,0.00,172.16.11.92,0,5,934885.920000,0.0,12
VIEW_BALANCE,0.00,172.16.11.92,0,6,779071.600000,0.0,12
TRANSFER,16881733.36,172.16.11.92,0,7,3079451.851429,5.482057903313585,12
LOGOUT,0.00,172.16.11.92,0,8,2694520.370000,0.0,12
LOGIN,0.00,172.16.25.124,0,1,0.000000,0.0,1
VIEW_BALANCE,0.00,172.16.25.124,0,2,0.000000,0.0,1
WITHDRAW,2624583.77,172.16.25.124,0,3,874861.256667,2.999999999998857,1
LOGOUT,0.00,172.16.25.124,0,4,656145.942500,0.0,1
LOGIN_FAILED,0.00,203.0.113.42,1,1,0.000000,0.0,12
LOGIN_FAILED,0.00,203.0.113.42,1,2,0.000000,0.0,12
LOGIN_SUCCESS,0.00,203.0.113.42,1,3,0.000000,0.0,12
TRANSFER,206249147.28,203.0.113.42,1,4,51562286.820000,4.0,12
TRANSFER,207875595.84,203.0.113.42,1,5,82824948.624000,2.5098185908172645,12
LOGOUT,0.00,203.0.113.42,1,6,69020790.520000,0.0,12
LOGIN,0.00,172.16.153.152,0,1,0.000000,0.0,20
VIEW_BALANCE,0.00,172.16.153.152,0,2,0.000000,0.0,20
TRANSFER,17804423.34,172.16.153.152,0,3,5934807.780000,3.0,20
LOGOUT,0.00,172.16.153.152,0,4,4451105.835000,0.0,20
LOGIN_FAILED,0.00,192.168.1.99,1,1,0.000000,0.0,0
LOGIN_FAILED,0.00,192.168.1.99,1,2,0.000000,0.0,0
LOGIN_FAILED,0.00,192.168.1.99,1,3,0.000000,0.0,0
LOGIN_FAILED,0.00,192.168.1.99,1,4,0.000000,0.0,0
LOGIN_FAILED,0.00,192.168.1.99,1,5,0.000000,0.0,0
LOGIN_FAILED,0.00,192.168.1.99,1,6,0.000000,0.0,0
LOGIN_FAILED,0.00,192.168.1.99,1,7,0.000000,0.0,0
LOGIN_FAILED,0.00,192.168.1.99,1,8,0.000000,0.0,0
LOGIN_FAILED,0.00,192.168.1.99,1,9,0.000000,0.0,0
LOGIN_FAILED,0.00,192.168.1.99,1,10,0.000000,0.0,0
LOGIN_SUCCESS,0.00,192.168.1.99,1,11,0.000000,0.0,0
TRANSFER,299842188.80,192.168.1.99,1,12,24986849.066667,11.99999999999984,0
TRANSFER,100387035.71,192.168.1.99,1,13,30786863.423846,3.2607100739026604,0
TRANSFER,50000.00,192.168.1.99,1,14,28591373.179286,0.0017487792449306,0
TRANSFER,499999.00,192.168.1.99,1,15,26718614.900667,0.0187135074875277,0
TRANSFER,289183971.98,192.168.1.99,1,16,43122699.718125,6.706072993348615,0
TRANSFER,50000.00,192.168.1.99,1,17,40589011.499412,0.0012318604999958,0
LOGOUT,0.00,192.168.1.99,1,18,38334066.416111,0.0,0
LOGIN,0.00,172.16.163.147,0,19,36316483.973158,0.0,0
VIEW_BALANCE,0.00,172.16.163.147,0,20,34500659.774500,0.0,0
TRANSFER,6435331.69,172.16.163.147,0,21,33164215.580000,0.194044441499798,0
LOGOUT,0.00,172.16.163.147,0,22,31656751.235455,0.0,0
LOGIN,0.00,172.16.246.205,0,1,0.000000,0.0,12
VIEW_BALANCE,0.00,172.16.246.205,0,2,0.000000,0.0,12
TRANSFER,13494824.02,172.16.246.205,0,3,4498274.673333,3.0000000000002225,12
LOGOUT,0.00,172.16.246.205,0,4,3373706.005000,0.0,12
LOGIN,0.00,172.16.122.76,0,1,0.000000,0.0,18
VIEW_BALANCE,0.00,172.16.122.76,0,2,0.000000,0.0,18
TRANSFER,17977384.51,172.16.122.76,0,3,5992461.503333,3.000000000000167,18
LOGOUT,0.00,172.16.122.76,0,4,4494346.127500,0.0,18
LOGIN,0.00,172.16.172.242,0,1,0.000000,0.0,20
VIEW_BALANCE,0.00,172.16.172.242,0,2,0.000000,0.0,20
TRANSFER,16572740.83,172.16.172.242,0,3,5524246.943333,3.000000000000181,20
LOGOUT,0.00,172.16.172.242,0,4,4143185.207500,0.0,20
LOGIN,0.00,172.16.45.101,0,1,0.000000,0.0,21
VIEW_BALANCE,0.00,172.16.45.101,0,2,0.000000,0.0,21
TRANSFER,5707665.01,172.16.45.101,0,3,1902555.003333,3.000000000000526,21
LOGOUT,0.00,172.16.45.101,0,4,1426916.252500,0.0,21
LOGIN,0.00,172.16.41.174,0,1,0.000000,0.0,23
VIEW_BALANCE,0.00,172.16.41.174,0,2,0.000000,0.0,23
WITHDRAW,2534431.59,172.16.41.174,0,3,844810.530000,3.0,23
LOGOUT,0.00,172.16.41.174,0,4,633607.897500,0.0,23
LOGIN,0.00,172.16.238.119,0,1,0.000000,0.0,4
VIEW_BALANCE,0.00,172.16.238.119,0,2,0.000000,0.0,4
WITHDRAW,1498933.37,172.16.238.119,0,3,499644.456667,2.9999999999979985,4
LOGOUT,0.00,172.16.238.119,0,4,374733.342500,0.0,4
LOGIN,0.00,172.16.238.143,0,1,0.000000,0.0,13
VIEW_BALANCE,0.00,172.16.238.143,0,2,0.000000,0.0,13
TRANSFER,1821153.66,172.16.238.143,0,3,607051.220000,3.0,13
LOGOUT,0.00,172.16.238.143,0,4,455288.415000,0.0,13
LOGIN,0.00,172.16.252.193,0,1,0.000000,0.0,19
VIEW_BALANCE,0.00,172.16.252.193,0,2,0.000000,0.0,19
WITHDRAW,1789644.48,172.16.252.193,0,3,596548.160000,3.0,19
LOGOUT,0.00,172.16.252.193,0,4,447411.120000,0.0,19
LOGIN_FAILED,0.00,10.0.0.88,1,1,0.000000,0.0,18
LOGIN_FAILED,0.00,10.0.0.88,1,2,0.000000,0.0,18
LOGIN_FAILED,0.00,10.0.0.88,1,3,0.000000,0.0,18
LOGIN_FAILED,0.00,10.0.0.88,1,4,0.000000,0.0,18
LOGIN_FAILED,0.00,10.0.0.88,1,5,0.000000,0.0,18
LOGIN_FAILED,0.00,10.0.0.88,1,6,0.000000,0.0,18
LOGIN_SUCCESS,0.00,10.0.0.88,1,7,0.000000,0.0,18
TRANSFER,321682796.34,10.0.0.88,1,8,40210349.542500,8.0,18
TRANSFER,253082970.31,10.0.0.88,1,9,63862862.961111,3.9629130072686176,18
TRANSFER,499999.00,10.0.0.88,1,10,57526576.565000,0.0086916175071716,18
LOGOUT,0.00,10.0.0.88,1,11,52296887.786364,0.0,18
LOGIN,0.00,172.16.223.161,0,1,0.000000,0.0,18
VIEW_BALANCE,0.00,172.16.223.161,0,2,0.000000,0.0,18
TRANSFER,15910960.02,172.16.223.161,0,3,5303653.340000,3.0,18
